0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000206,0.000000,0.000000,0.000000,0.000000
0.000814,0.000000,0.000000,0.000000,0.000000
0.001811,0.000000,0.000000,0.000000,0.000000
0.003182,0.000000,0.000000,0.000000,0.000000
0.004913,0.000000,0.000000,0.000000,0.000000
0.006993,0.000000,0.000000,0.000000,0.000000
0.009409,0.000000,0.000000,0.000000,0.000000
0.012148,0.000000,0.000000,0.000000,0.000000
0.015200,0.000000,0.000000,0.000000,0.000000
0.018553,0.000000,0.000000,0.000000,0.000000
0.022196,0.000000,0.000000,0.000000,0.000000
0.026120,0.000000,0.000000,0.000000,0.000000
0.030314,0.000000,0.000000,0.000000,0.000000
0.034768,0.000000,0.000000,0.000000,0.000000
0.039474,0.000000,0.000000,0.000000,0.000000
0.044422,0.000000,0.000000,0.000000,0.000000
0.049605,0.000000,0.000000,0.000000,0.000000
0.055012,0.000000,0.000000,0.000000,0.000000
0.060638,0.000000,0.000000,0.000000,0.000000
0.066473,0.000000,0.000000,0.000000,0.000000
0.072510,0.000000,0.000000,0.000000,0.000000
0.078743,0.000000,0.000000,0.000000,0.000000
0.085163,0.000000,0.000000,0.000000,0.000000
0.091765,0.000000,0.000000,0.000000,0.000000
0.098543,0.000000,0.000000,0.000000,0.000000
0.105489,0.000000,0.000000,0.000000,0.000000
0.112598,0.000000,0.000000,0.000000,0.000000
0.119864,0.000000,0.000000,0.000000,0.000000
0.127281,0.000000,0.000000,0.000000,0.000000
0.134845,0.000000,0.000000,0.000000,0.000000
0.142549,0.000000,0.000000,0.000000,0.000000
0.150390,0.000000,0.000000,0.000000,0.000000
0.158361,0.000000,0.000000,0.000000,0.000000
0.166459,0.000000,0.000000,0.000000,0.000000
0.174679,0.000000,0.000000,0.000000,0.000000
0.183016,0.000000,0.000000,0.000000,0.000000
0.191467,0.000000,0.000000,0.000000,0.000000
0.200027,0.000000,0.000000,0.000000,0.000000
0.208693,0.000000,0.000000,0.000000,0.000000
0.217460,0.000000,0.000000,0.000000,0.000000
0.226326,0.000000,0.000000,0.000000,0.000000
0.235286,0.000000,0.000000,0.000000,0.000000
0.244338,0.000000,0.000000,0.000000,0.000000
0.253477,0.000000,0.000000,0.000000,0.000000
0.262702,0.000000,0.000000,0.000000,0.000000
0.272008,0.000000,0.000000,0.000000,0.000000
0.281393,0.000000,0.000000,0.000000,0.000000
0.290855,0.000000,0.000000,0.000000,0.000000
0.300390,0.000000,0.000000,0.000000,0.000000
0.309995,0.000000,0.000000,0.000000,0.000000
0.319669,0.000000,0.000000,0.000000,0.000000
0.329409,0.000000,0.000000,0.000000,0.000000
0.339213,0.000000,0.000000,0.000000,0.000000
0.349078,0.000000,0.000000,0.000000,0.000000
0.359002,0.000000,0.000000,0.000000,0.000000
0.368983,0.000000,0.000000,0.000000,0.000000
0.379019,0.000000,0.000000,0.000000,0.000000
0.389108,0.000000,0.000000,0.000000,0.000000
0.399249,0.000000,0.000000,0.000000,0.000000
0.409438,0.000000,0.000000,0.000000,0.000000
0.419675,0.000000,0.000000,0.000000,0.000000
0.429959,0.000000,0.000000,0.000000,0.000000
0.440286,0.000000,0.000000,0.000000,0.000000
0.450656,0.000000,0.000000,0.000000,0.000000
0.461067,0.000000,0.000000,0.000000,0.000000
0.471518,0.000000,0.000000,0.000000,0.000000
0.482008,0.000000,0.000000,0.000000,0.000000
0.492534,0.000000,0.000000,0.000000,0.000000
0.503096,0.000000,0.000000,0.000000,0.000000
0.513692,0.000000,0.000000,0.000000,0.000000
0.524321,0.000000,0.000000,0.000000,0.000000
0.534983,0.000000,0.000000,0.000000,0.000000
0.545675,0.000000,0.000000,0.000000,0.000000
0.556397,0.000000,0.000000,0.000000,0.000000
0.567148,0.000000,0.000000,0.000000,0.000000
0.577926,0.000000,0.000000,0.000000,0.000000
0.588731,0.000000,0.000000,0.000000,0.000000
0.599561,0.000000,0.000000,0.000000,0.000000
0.610417,0.000000,0.000000,0.000000,0.000000
0.621296,0.000000,0.000000,0.000000,0.000000
0.632199,0.000000,0.000000,0.000000,0.000000
0.643124,0.000000,0.000000,0.000000,0.000000
0.654070,0.000000,0.000000,0.000000,0.000000
0.665037,0.000000,0.000000,0.000000,0.000000
0.676024,0.000000,0.000000,0.000000,0.000000
0.687030,0.000000,0.000000,0.000000,0.000000
0.698055,0.000000,0.000000,0.000000,0.000000
0.709097,0.000000,0.000000,0.000000,0.000000
0.720157,0.000000,0.000000,0.000000,0.000000
0.731234,0.000000,0.000000,0.000000,0.000000
0.742327,0.000000,0.000000,0.000000,0.000000
0.753435,0.000000,0.000000,0.000000,0.000000
0.764558,0.000000,0.000000,0.000000,0.000000
0.775695,0.000000,0.000000,0.000000,0.000000
0.786847,0.000000,0.000000,0.000000,0.000000
0.798012,0.000000,0.000000,0.000000,0.000000
0.809190,0.000000,0.000000,0.000000,0.000000
0.820380,0.000000,0.000000,0.000000,0.000000
0.831582,0.000000,0.000000,0.000000,0.000000
0.842796,0.000000,0.000000,0.000000,0.000000
0.854022,0.000000,0.000000,0.000000,0.000000
0.865257,0.000000,0.000000,0.000000,0.000000
0.876504,0.000000,0.000000,0.000000,0.000000
0.887760,0.000000,0.000000,0.000000,0.000000
0.899026,0.000000,0.000000,0.000000,0.000000
0.910302,0.000000,0.000000,0.000000,0.000000
0.921586,0.000000,0.000000,0.000000,0.000000
0.932879,0.000000,0.000000,0.000000,0.000000
0.944181,0.000000,0.000000,0.000000,0.000000
0.955491,0.000000,0.000000,0.000000,0.000000
0.966808,0.000000,0.000000,0.000000,0.000000
0.978133,0.000000,0.000000,0.000000,0.000000
0.989465,0.000000,0.000000,0.000000,0.000000
1.000804,0.000000,0.000000,0.000000,0.000000
1.012150,0.000000,0.000000,0.000000,0.000000
1.023503,0.000000,0.000000,0.000000,0.000000
1.034861,0.000000,0.000000,0.000000,0.000000
1.046226,0.000000,0.000000,0.000000,0.000000
1.057597,0.000000,0.000000,0.000000,0.000000
1.068973,0.000000,0.000000,0.000000,0.000000
1.080354,0.000000,0.000000,0.000000,0.000000
1.091741,0.000000,0.000000,0.000000,0.000000
1.103133,0.000000,0.000000,0.000000,0.000000
1.114530,0.000000,0.000000,0.000000,0.000000
1.125932,0.000000,0.000000,0.000000,0.000000
1.137338,0.000000,0.000000,0.000000,0.000000
1.148748,0.000000,0.000000,0.000000,0.000000
1.160163,0.000000,0.000000,0.000000,0.000000
1.171581,0.000000,0.000000,0.000000,0.000000
1.183004,0.000000,0.000000,0.000000,0.000000
1.194430,0.000000,0.000000,0.000000,0.000000
1.205860,0.000000,0.000000,0.000000,0.000000
1.217294,0.000000,0.000000,0.000000,0.000000
1.228731,0.000000,0.000000,0.000000,0.000000
1.240171,0.000000,0.000000,0.000000,0.000000
1.251614,0.000000,0.000000,0.000000,0.000000
1.263061,0.000000,0.000000,0.000000,0.000000
1.274510,0.000000,0.000000,0.000000,0.000000
1.285962,0.000000,0.000000,0.000000,0.000000
1.297417,0.000000,0.000000,0.000000,0.000000
1.308875,0.000000,0.000000,0.000000,0.000000
1.320335,0.000000,0.000000,0.000000,0.000000
1.331797,0.000000,0.000000,0.000000,0.000000
1.343262,0.000000,0.000000,0.000000,0.000000
1.354729,0.000000,0.000000,0.000000,0.000000
1.366199,0.000000,0.000000,0.000000,0.000000
1.377670,0.000000,0.000000,0.000000,0.000000
1.389144,0.000000,0.000000,0.000000,0.000000
1.400619,0.000000,0.000000,0.000000,0.000000
1.412097,0.000000,0.000000,0.000000,0.000000
1.423576,0.000000,0.000000,0.000000,0.000000
1.435057,0.000000,0.000000,0.000000,0.000000
1.446540,0.000000,0.000000,0.000000,0.000000
1.458024,0.000000,0.000000,0.000000,0.000000
1.469510,0.000000,0.000000,0.000000,0.000000
1.480998,0.000000,0.000000,0.000000,0.000000
1.492487,0.000000,0.000000,0.000000,0.000000
1.503977,0.000000,0.000000,0.000000,0.000000
1.515469,0.000000,0.000000,0.000000,0.000000
1.526962,0.000000,0.000000,0.000000,0.000000
1.538456,0.000000,0.000000,0.000000,0.000000
1.549952,0.000000,0.000000,0.000000,0.000000
1.561448,0.000000,0.000000,0.000000,0.000000
1.572946,0.000000,0.000000,0.000000,0.000000
1.584445,0.000000,0.000000,0.000000,0.000000
1.595945,0.000000,0.000000,0.000000,0.000000
1.607447,0.000000,0.000000,0.000000,0.000000
1.618949,0.000000,0.000000,0.000000,0.000000
1.630452,0.000000,0.000000,0.000000,0.000000
1.641956,0.000000,0.000000,0.000000,0.000000
1.653461,0.000000,0.000000,0.000000,0.000000
1.664966,0.000000,0.000000,0.000000,0.000000
1.676473,0.000000,0.000000,0.000000,0.000000
