-166.007870 ,193.802984 ,1003.983217
-223.438429 ,189.225665 ,957.749346
-267.314621 ,184.634245 ,939.580556
-295.529468 ,153.414842 ,933.569089
-310.814817 ,189.912094 ,939.800849
-396.866624 ,160.632241 ,864.765375
-406.463036 ,176.997299 ,923.566817
-448.150536 ,168.432292 ,855.794270
-511.458909 ,162.347143 ,813.922064
-535.987053 ,162.304661 ,836.149166
-586.033380 ,133.798006 ,793.837477
-611.681237 ,156.695335 ,832.223054
-649.423265 ,154.628398 ,751.781984
-700.325255 ,108.082833 ,694.671280
-707.112333 ,121.046494 ,674.001043
-732.018898 ,149.634354 ,652.095315
-768.141687 ,123.402637 ,553.887999
-832.183607 ,124.562513 ,561.746453
-878.422931 ,61.755747 ,456.478519
-855.366386 ,91.320885 ,524.455116
-888.064718 ,93.830949 ,405.633434
-900.831724 ,91.647771 ,421.428198
-960.040683 ,51.776209 ,360.031893
-929.884963 ,76.869555 ,373.221779
-948.435715 ,45.413454 ,282.290543
-970.963154 ,89.939639 ,263.730350
-995.867174 ,-7.499191 ,109.203719
-988.626828 ,57.208454 ,193.772778
-1008.709697 ,-30.463101 ,46.993421
-977.561696 ,27.533320 ,34.341107
-1020.695171 ,-19.743431 ,-11.408612
-980.156929 ,4.180132 ,-24.755759
-1016.699125 ,-50.582720 ,-118.921492
-999.220634 ,-2.846892 ,-126.924510
-985.894133 ,-63.522833 ,-224.680281
-983.459874 ,-43.410701 ,-127.441894
-958.208505 ,-46.088726 ,-309.233473
-977.730487 ,-33.995795 ,-322.169896
-955.951579 ,-46.344735 ,-376.604969
-974.190365 ,-101.539770 ,-411.910284
-904.177229 ,-42.629577 ,-484.960463
-874.099652 ,-48.566769 ,-433.143424
-865.841357 ,-110.432032 ,-598.409216
-814.606550 ,-74.339654 ,-499.397148
-774.304864 ,-104.567018 ,-641.071196
-781.346648 ,-117.048249 ,-587.519276
-686.644313 ,-63.944118 ,-714.750722
-709.945542 ,-151.947214 ,-688.216319
-687.727530 ,-139.784533 ,-748.345164
-655.518930 ,-186.012630 ,-708.464939
-618.313518 ,-154.488118 ,-855.509585
-590.817531 ,-169.424457 ,-766.586507
-533.887442 ,-144.982120 ,-840.308235
-526.878339 ,-201.941698 ,-839.155573
-459.183148 ,-160.365474 ,-928.253755
-392.550637 ,-156.176781 ,-863.686775
-338.025883 ,-148.373152 ,-934.426215
-320.576034 ,-181.789557 ,-880.630262
-261.569759 ,-173.343384 ,-970.636681
-223.174589 ,-189.231601 ,-914.668155
-147.742500 ,-178.628404 ,-964.700717
-123.661841 ,-194.532716 ,-985.211347
-87.087224 ,-162.818133 ,-991.594045
-49.084801 ,-184.250073 ,-953.228976
29.402818 ,-175.269356 ,-1029.849807
87.226964 ,-136.286443 ,-876.857139
100.578271 ,-186.298459 ,-987.430432
184.718134 ,-161.029652 ,-919.109155
206.052957 ,-166.732322 ,-988.011536
240.221860 ,-156.618447 ,-878.891146
296.062205 ,-187.128209 ,-999.012133
347.232283 ,-179.662263 ,-866.008077
373.968348 ,-184.291701 ,-941.654359
453.108938 ,-147.865884 ,-855.609538
455.719621 ,-167.183042 ,-879.876645
511.746909 ,-164.869723 ,-846.035685
553.286460 ,-163.716507 ,-849.229338
591.826904 ,-106.424520 ,-766.600427
608.447067 ,-169.129390 ,-834.769382
663.344714 ,-131.970483 ,-681.634530
669.163528 ,-153.908343 ,-765.868500
742.750658 ,-111.789116 ,-643.725305
743.925328 ,-100.378232 ,-695.602543
793.107941 ,-104.093539 ,-547.561293
838.680045 ,-99.191430 ,-580.982507
855.614478 ,-137.414186 ,-517.913822
852.223245 ,-96.321833 ,-552.393674
944.841189 ,-35.223076 ,-437.949661
919.808664 ,-89.603355 ,-484.143841
957.471702 ,11.547793 ,-344.673172
939.221371 ,-59.336071 ,-366.690390
995.688846 ,-18.113956 ,-239.566021
947.818038 ,-67.462999 ,-317.024461
979.391834 ,-21.250456 ,-198.570899
990.113967 ,25.923229 ,-115.817676
978.389168 ,-65.341206 ,-162.772743
995.792747 ,5.746877 ,-60.950648
988.669783 ,-16.177217 ,17.167408
983.781017 ,-25.554239 ,24.245366
970.325633 ,45.190779 ,34.844803
994.876573 ,63.365736 ,213.246340
985.408795 ,82.513573 ,132.388917
978.313671 ,63.276254 ,311.506920
949.888361 ,52.522858 ,229.448926
931.275488 ,56.325814 ,346.406598
951.057615 ,61.613334 ,398.461407
889.336112 ,96.538500 ,410.597841
880.248248 ,55.198746 ,395.290529
872.793526 ,96.537333 ,504.263726
845.941854 ,80.602731 ,510.704699
811.093062 ,88.156724 ,541.270991
781.114039 ,104.125482 ,569.656365
776.174060 ,166.390309 ,648.300510
716.197374 ,108.984318 ,661.181941
681.720139 ,157.958797 ,689.586598
628.816017 ,128.830952 ,740.309267
668.202293 ,166.952868 ,756.287285
557.450666 ,147.562520 ,844.063871
575.812909 ,174.338285 ,762.168749
504.974474 ,158.634101 ,880.876293
488.857025 ,192.344812 ,856.636301
415.477018 ,150.099757 ,906.446547
359.505628 ,162.690665 ,849.953516
366.393473 ,229.873325 ,1011.510304
289.626982 ,185.612795 ,946.163707
246.410293 ,160.357106 ,903.952479
227.060441 ,199.222028 ,943.367013
197.599246 ,207.105737 ,970.742952
151.877415 ,186.182854 ,939.472614
117.046227 ,191.858539 ,967.392391
86.746421 ,192.235812 ,968.972212
63.165520 ,205.254565 ,988.956687
