-598.358003 ,71.334015 ,806.738962
-575.475937 ,59.906454 ,775.986788
-609.697441 ,28.076900 ,851.942292
-682.598137 ,71.292756 ,699.776051
-711.584015 ,-8.776277 ,767.965001
-703.588168 ,49.015210 ,657.378204
-774.315493 ,20.652119 ,674.857183
-806.463606 ,11.944781 ,605.150242
-824.950161 ,21.483987 ,600.159991
-818.167925 ,-0.230462 ,557.772165
-870.595879 ,61.764163 ,495.746572
-898.930231 ,19.359551 ,414.938267
-924.211065 ,37.276248 ,399.532511
-930.227699 ,-35.020703 ,353.202296
-941.766851 ,22.461707 ,347.655784
-972.057032 ,-19.762085 ,283.955634
-961.661778 ,36.599903 ,248.552192
-976.871764 ,-21.436319 ,142.693204
-973.326961 ,38.403439 ,195.862150
-1009.057471 ,-41.737467 ,89.140908
-1011.285983 ,28.029191 ,34.728288
-1036.686313 ,-15.642410 ,-78.377277
-1025.329554 ,48.029313 ,-40.206585
-1029.421811 ,-39.979490 ,-125.265872
-1000.618228 ,-8.281695 ,-67.842864
-1010.810653 ,-23.198294 ,-246.756679
-967.907320 ,-2.108534 ,-186.337930
-1000.595877 ,-39.815393 ,-308.976728
-944.952236 ,6.699285 ,-262.218737
-963.071936 ,-43.962908 ,-354.594245
-919.061871 ,15.374659 ,-366.443477
-873.720992 ,26.023228 ,-372.395133
-880.592843 ,-4.552398 ,-440.043626
-865.665818 ,-89.518093 ,-548.442969
-810.908682 ,-2.710815 ,-460.033214
-832.954413 ,-78.910507 ,-641.357286
-798.185395 ,-11.216227 ,-639.192955
-755.873828 ,-47.066936 ,-682.642107
-734.467976 ,-59.338243 ,-685.089465
-676.909395 ,-42.181389 ,-737.693279
-638.352041 ,-14.800755 ,-728.325184
-637.903631 ,-48.075390 ,-840.055133
-584.825360 ,-46.585947 ,-768.687553
-525.783391 ,-29.435136 ,-871.127038
-469.313518 ,-41.107041 ,-835.945765
-455.131524 ,-30.646981 ,-894.168857
-409.414857 ,-61.359009 ,-894.422248
-365.417889 ,-17.801308 ,-971.385505
-316.818702 ,-48.814194 ,-880.288249
-272.882053 ,-35.983045 ,-1004.388729
-210.105116 ,-46.404467 ,-900.760251
-168.640060 ,-43.491036 ,-1003.264617
-127.761692 ,-46.767196 ,-915.467930
-99.491480 ,-60.954594 ,-1028.900639
-22.050577 ,-59.652122 ,-963.902599
-5.878115 ,-36.786906 ,-1042.646399
59.962985 ,0.939305 ,-971.321882
65.692902 ,-59.692198 ,-1069.963696
130.469029 ,-51.680920 ,-970.495338
197.750297 ,-31.949061 ,-958.509849
240.669686 ,-19.822477 ,-988.831004
273.244853 ,-41.859723 ,-966.750787
325.394568 ,-28.474966 ,-928.625714
356.072554 ,-41.873530 ,-972.650552
408.159308 ,-39.003274 ,-853.836212
464.222206 ,-32.579920 ,-893.182292
514.903479 ,-24.169263 ,-869.421341
532.360603 ,-53.512095 ,-857.882547
579.650599 ,-31.978718 ,-798.913965
603.562074 ,-22.958128 ,-832.280667
681.038795 ,-0.864668 ,-723.957034
683.905178 ,-23.004378 ,-727.273802
709.268881 ,-9.656453 ,-713.078679
766.259610 ,-3.488329 ,-647.391321
783.284949 ,-15.648109 ,-659.115312
783.763770 ,-17.220634 ,-649.405976
825.159118 ,-7.974661 ,-554.275892
856.361251 ,-0.071623 ,-554.466649
875.324348 ,3.208654 ,-447.836036
908.021705 ,25.750970 ,-436.701768
924.558035 ,23.431610 ,-385.011345
959.029679 ,-10.370378 ,-314.049457
940.992132 ,-13.635499 ,-308.795905
964.805564 ,-28.946498 ,-264.460802
965.706546 ,-36.933330 ,-144.586225
993.620745 ,14.857143 ,-160.634479
981.965653 ,44.351017 ,-69.568839
979.934886 ,18.746802 ,-36.376790
986.797494 ,39.504983 ,-6.735619
995.525150 ,32.322864 ,46.232291
994.289737 ,-45.884132 ,172.134472
964.571149 ,-44.183270 ,180.031758
981.591696 ,-39.727766 ,279.380899
968.937716 ,-40.075058 ,246.638145
985.648188 ,30.693364 ,340.295327
960.823525 ,30.463583 ,286.553758
912.405590 ,-21.669974 ,394.449822
917.927550 ,45.732693 ,428.372939
889.676329 ,50.609274 ,442.257667
850.713465 ,64.900955 ,497.070017
859.869540 ,34.515424 ,544.725998
809.748260 ,57.923575 ,546.159168
772.209551 ,61.895030 ,624.504364
757.508590 ,35.296757 ,658.151363
614.352941 ,-305.092568 ,646.263506
683.831762 ,0.406170 ,696.383137
656.310553 ,97.839605 ,712.449915
649.790617 ,40.285965 ,791.776557
599.197401 ,72.795684 ,813.111722
529.437619 ,41.398479 ,828.027806
523.024123 ,14.242601 ,846.991906
471.479929 ,63.871668 ,917.859871
387.651396 ,52.890055 ,917.952355
396.896416 ,51.765501 ,938.424183
389.143576 ,71.099602 ,957.755528
281.301142 ,12.521124 ,993.114322
267.311280 ,66.598435 ,1000.626233
223.424256 ,45.962447 ,964.166039
186.897286 ,50.650597 ,961.435374
162.507517 ,51.484796 ,1033.788237
114.238024 ,31.192094 ,993.923460
93.883289 ,74.819970 ,1009.820674
82.137951 ,51.456497 ,988.873330
45.650562 ,71.354536 ,987.230716
24.573714 ,24.057305 ,992.704394
16.368791 ,55.918159 ,1007.155336
-4.635794 ,36.648554 ,1016.176564
